Food_Code;Display_Name;Portion_Default;Portion_Amount;Portion_Display_Name;Factor;Increment;Multiplier;Grains;Whole_Grains;Vegetables;Orange_Vegetables;Darkgreen_Vegetables;Starchy_Vegetables;Other_Vegetables;Fruits;Milk;Meats;Soy;Drybeans_Peas;Oils;Solid_Fats;Added_Sugars;Alcohol;Calories;Saturated_Fats
12350000;Sour cream dip;1;.25000;cup;.25000;.25000;100.000;.04799;.00000;.04070;.00000;.00000;.00000;.04070;.00000;.00000;.00000;.00000;.00000;.00000;10.564.850;157.001;.00000;13.365.000;736.898
13110100;Ice cream, regular;1;100.000;cup;100.000;.25000;.25000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.29393;.00000;.00000;.00000;.00000;13.099.968;9.520.488;.00000;26.733.000;903.070
13110120;Ice cream, rich;1;100.000;cup;100.000;.25000;.25000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.25160;.09620;.00000;.00000;.00000;21.306.672;9.610.340;.00000;36.852.000;1.528.840
13110200;Soft serve ice cream;1;100.000;cup;100.000;.25000;.25000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.38233;.00000;.00000;.00000;.00000;17.039.808;12.383.793;.00000;34.773.000;1.174.670
13120100;Ice cream bar, chocolate covered;1;100.000;bar (bar = 3 fl oz);100.000;.50000;.50000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.09744;.00000;.00000;.00000;.00000;11.232.144;4.554.761;.00000;16.912.000;958.720
13120100;Ice cream bar, chocolate covered;2;100.000;Klondike Krispy bar;100.000;.50000;.50000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.16008;.00000;.00000;.00000;.00000;18.452.808;7.482.821;.00000;27.784.000;1.575.040
13120500;Ice cream sandwich;1;100.000;sandwich;100.000;.50000;.50000;.53454;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.09912;.00000;.00000;.00000;.00000;4.946.265;4.840.002;.00000;14.337.000;323.320
13130300;Light ice cream;1;100.000;cup;100.000;.25000;.25000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.75980;.00000;.00000;.00000;.00000;4.560.372;7.088.353;.00000;21.615.000;339.290
13130600;Light soft serve ice cream;1;100.000;cup;100.000;.25000;.25000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.71750;.00000;.00000;.00000;.00000;3.965.850;.00000;.00000;22.050.000;285.250
13135000;Light ice cream sandwich;1;100.000;sandwich;100.000;.50000;.50000;.54360;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.26520;.00000;.00000;.00000;.00000;2.121.120;4.122.339;.00000;12.960.000;136.800
13140100;Light ice cream bar;1;100.000;bar (bar = 3 fl oz);100.000;.50000;.50000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.25648;.00000;.00000;.00000;.00000;8.415.288;3.781.981;.00000;15.344.000;772.800
13140900;Light fudgesicle;1;100.000;sicle (sicle = 2.5 fl oz);100.000;.50000;.50000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.40661;.00000;.00000;.00000;.00000;2.786.337;3.792.188;.00000;12.191.000;203.670
13150000;Sherbet;1;100.000;cup;100.000;.25000;.25000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.11387;.21423;.00000;.00000;.00000;.04932;1.820.376;15.104.761;.00000;27.792.000;223.880
13150000;Sherbet;2;100.000;push up;100.000;.50000;.50000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.03894;.07326;.00000;.00000;.00000;.01687;622.512;5.165.359;.00000;9.504.000;.76560
13160150;Low fat, low sugar ice milk;1;100.000;cup;100.000;.25000;.25000;.04176;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.43344;.08928;.00000;.00000;.35200;797.040;7.398.561;.00000;15.264.000;.89280
14104010;Cheese (cheddar, Swiss);2;.25000;cup shredded;.25000;.25000;100.000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.66444;.00000;.00000;.00000;.00000;8.306.347;.00000;.00000;11.384.750;595.793
14104010;Cheese (cheddar, Swiss);2;100.000;cubic inch;100.000;.50000;.50000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.39984;.00000;.00000;.00000;.00000;4.998.510;.00000;.00000;6.851.000;358.530
14104400;Feta or goat cheese;1;.25000;cup crumbled;.25000;.25000;100.000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.66150;.00000;.00000;.00000;.00000;7.062.862;.00000;.00000;9.900.000;560.625
14104400;Feta or goat cheese;2;100.000;wedge (wedge=1.3 oz);100.000;.50000;.50000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.67032;.00000;.00000;.00000;.00000;7.157.034;.00000;.00000;10.032.000;568.100
14107030;Mozzarella cheese (part skim);1;100.000;slice (slice = 1 oz);100.000;.50000;.50000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.66679;.00000;.00000;.00000;.00000;4.990.734;.00000;.00000;8.561.700;359.194
14109030;Low fat cheddar or Swiss;2;.25000;cup, shredded;.25000;.25000;100.000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.95229;.00000;.00000;.00000;.00000;1.067.985;.00000;.00000;4.800.000;.89200
14109030;Low fat cheddar or Swiss;2;100.000;cubic inch;100.000;.50000;.50000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.52905;.00000;.00000;.00000;.00000;593.325;.00000;.00000;2.700.000;.49600
14201010;Cottage cheese, creamed;1;.50000;cup;.50000;.25000;.50000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.20055;.00000;.00000;.00000;.00000;4.226.040;.00000;.00000;10.815.000;299.250
14201500;Ricotta cheese;1;.25000;cup;.25000;.25000;100.000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.50000;.00000;.00000;.00000;.00000;5.693.855;.00000;.00000;9.594.000;406.515
14204010;Lowfat cottage cheese;1;.50000;cup;.50000;.25000;.50000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.24973;.00000;.00000;.00000;.00000;992.592;.00000;.00000;8.136.000;.73450
14301010;Cream cheese (regular);1;100.000;Tablespoon;100.000;.50000;.50000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;4.550.535;.00000;.00000;5.060.500;318.565
14301010;Cream cheese (regular);2;100.000;Tablespoon, whipped;100.000;.50000;.50000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;3.138.300;.00000;.00000;3.490.000;219.700
14301010;Cream cheese (regular);2;100.000;individual container;100.000;.50000;.50000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;8.897.080;.00000;.00000;9.894.150;622.850
14303010;Low fat cream cheese;1;100.000;Tablespoon;100.000;.50000;.50000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;2.376.000;.00000;.00000;3.465.000;166.350
14303010;Low fat cream cheese;2;100.000;Tablespoon, whipped;100.000;.50000;.50000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;1.584.000;.00000;.00000;2.310.000;110.900
14410200;American cheese (processed);1;100.000;slice (slice = 3/4 oz);100.000;.50000;.50000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.37044;.00000;.00000;.00000;.00000;4.856.922;.00000;.00000;7.056.000;326.970
14410200;American cheese (processed);2;.25000;cup shredded;.25000;.25000;100.000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.49833;.00000;.00000;.00000;.00000;6.533.717;.00000;.00000;9.492.000;439.853
14410200;American cheese (processed);2;100.000;cubic inch;100.000;.50000;.50000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.30870;.00000;.00000;.00000;.00000;4.047.435;.00000;.00000;5.880.000;272.475
14410350;Fat-free American cheese;1;100.000;slice (slice = 3/4 oz);100.000;.50000;.50000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.49392;.00000;.00000;.00000;.00000;.62370;.00000;.00000;3.108.000;.10500
14410350;Fat-free American cheese;2;.25000;cup shredded;.25000;.25000;100.000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.66444;.00000;.00000;.00000;.00000;.83903;.00000;.00000;4.181.000;.14125
14410350;Fat-free American cheese;2;100.000;cubic inch;100.000;.50000;.50000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.38102;.00000;.00000;.00000;.00000;.48114;.00000;.00000;2.397.600;.08100
14420100;Cheese spread or dip;2;100.000;slice Velveeta;100.000;.50000;.50000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.60976;.00000;.00000;.00000;.00000;6.505.101;411.272;.00000;10.024.333;460.774
14420100;Cheese spread or dip;1;400.000;Tablespoons;.25000;100.000;.25000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;107.604;.00000;.00000;.00000;.00000;11.479.590;725.774;.00000;17.690.000;813.130
14620100;Cream cheese dip;1;200.000;Tablespoons;200.000;100.000;.50000;.00000;.00000;.00360;.00000;.00000;.00000;.00360;.00000;.00000;.00660;.00000;.00000;.49133;7.629.120;.28282;.00000;10.620.000;567.000
14650100;Cheese sauce;1;.25000;cup;.25000;.25000;100.000;.12636;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.47871;.00000;.00000;.00000;.00000;7.091.348;.00000;.00000;10.935.000;365.107
14650150;Cheese sauce, low fat;1;.25000;cup;.25000;.25000;100.000;.11178;.00000;.00061;.00000;.00000;.00000;.00061;.00000;.55890;.00182;.00000;.00000;.00000;3.996.196;.30610;.00000;7.958.250;169.493
14650160;Alfredo sauce;1;.25000;cup;.25000;.25000;100.000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.45502;.00000;.00000;.00000;.00000;22.376.291;.00000;.00000;24.907.500;1.565.527
14660200;Fried cheese sticks;1;300.000;"pieces or 4"" sticks";300.000;100.000;.33333;117.744;.00000;.00000;.00000;.00000;.00000;.00000;.00000;260.568;.22044;.00528;.00000;.00381;27.353.700;439.833;.00000;50.292.000;1.635.480
21101120;Grilled steak (eat lean & fat);1;100.000;medium steak;100.000;.50000;.50000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;674.832;.00000;.00000;.00000;12.356.280;.00000;.00000;51.612.000;1.195.440
21101120;Grilled steak (eat lean & fat);2;100.000;large steak;100.000;.50000;.50000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;899.776;.00000;.00000;.00000;16.475.040;.00000;.00000;68.816.000;1.593.920
21101120;Grilled steak (eat lean & fat);2;100.000;small steak;100.000;.50000;.50000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;506.124;.00000;.00000;.00000;9.267.210;.00000;.00000;38.709.000;896.580
21101120;Grilled steak (eat lean & fat);2;400.000;ounces cooked, no bone;400.000;100.000;.25000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;304.336;.00000;.00000;.00000;5.572.440;.00000;.00000;23.276.000;539.120
21101130;Grilled steak (eat lean only);1;100.000;medium steak;100.000;.50000;.50000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;550.212;.00000;.00000;.00000;596.700;.00000;.00000;30.732.000;472.680
21101130;Grilled steak (eat lean only);2;100.000;large steak;100.000;.50000;.50000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;737.143;.00000;.00000;.00000;799.425;.00000;.00000;41.173.000;633.270
21101130;Grilled steak (eat lean only);2;100.000;small steak;100.000;.50000;.50000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;412.659;.00000;.00000;.00000;447.525;.00000;.00000;23.049.000;354.510
21101130;Grilled steak (eat lean only);2;400.000;ounces cooked, no bone;400.000;100.000;.25000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;400.000;.00000;.00000;.00000;351.900;.00000;.00000;18.124.000;278.760
21102120;Fried steak (eat lean & fat);1;100.000;medium steak;100.000;.50000;.50000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;604.248;.00000;.00000;.00000;21.024.036;.00000;.00000;58.752.000;1.297.440
21102120;Fried steak (eat lean & fat);2;100.000;large steak;100.000;.50000;.50000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;805.664;.00000;.00000;.00000;28.032.048;.00000;.00000;78.336.000;1.729.920
21102120;Fried steak (eat lean & fat);2;100.000;small steak;100.000;.50000;.50000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;453.186;.00000;.00000;.00000;15.768.027;.00000;.00000;44.064.000;973.080
21102120;Fried steak (eat lean & fat);2;400.000;ounces cooked, no bone;400.000;100.000;.25000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;272.504;.00000;.00000;.00000;9.481.428;.00000;.00000;26.496.000;585.120
21102130;Fried steak (eat lean only);1;100.000;medium steak;100.000;.50000;.50000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;531.180;.00000;.00000;.00000;3.852.576;.00000;.00000;35.880.000;482.040
21102130;Fried steak (eat lean only);2;100.000;large steak;100.000;.50000;.50000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;711.645;.00000;.00000;.00000;5.161.464;.00000;.00000;48.070.000;645.810
21102130;Fried steak (eat lean only);2;100.000;small steak;100.000;.50000;.50000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;398.385;.00000;.00000;.00000;2.889.432;.00000;.00000;26.910.000;361.530
21102130;Fried steak (eat lean only);2;400.000;ounces cooked, no bone;400.000;100.000;.25000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;400.000;.00000;.00000;.00000;2.272.032;.00000;.00000;21.160.000;284.280
21103120;Breaded fried steak (eat lean & fat);1;100.000;medium steak;100.000;.50000;.50000;197.559;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.04617;532.899;.00972;.00000;219.672;24.286.635;738.598;.00000;80.190.000;1.611.090
21103120;Breaded fried steak (eat lean & fat);2;100.000;large steak;100.000;.50000;.50000;263.412;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.06156;710.532;.01296;.00000;292.896;32.382.180;984.797;.00000;106.920.000;2.148.120
21103120;Breaded fried steak (eat lean & fat);2;100.000;small steak;100.000;.50000;.50000;147.966;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.03458;399.126;.00728;.00000;164.528;18.189.990;553.189;.00000;60.060.000;1.206.660
21103120;Breaded fried steak (eat lean & fat);2;400.000;ounces cooked, no bone;400.000;100.000;.25000;.92194;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.02155;248.686;.00454;.00000;102.514;11.333.763;344.679;.00000;37.422.000;751.842
21103130;Breaded fried steak (eat lean only);1;100.000;medium steak;100.000;.50000;.50000;151.032;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.03534;482.856;.00744;.00000;168.020;5.385.258;565.347;.00000;51.522.000;695.640
21103130;Breaded fried steak (eat lean only);2;100.000;large steak;100.000;.50000;.50000;201.376;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.04712;643.808;.00992;.00000;224.027;7.180.344;753.796;.00000;68.696.000;927.520
21103130;Breaded fried steak (eat lean only);2;100.000;small steak;100.000;.50000;.50000;113.680;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.02660;363.440;.00560;.00000;126.467;4.053.420;425.530;.00000;38.780.000;523.600
21103130;Breaded fried steak (eat lean only);2;400.000;ounces cooked, no bone;400.000;100.000;.25000;.87696;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.02052;280.368;.00432;.00000;.97560;3.126.924;328.266;.00000;29.916.000;403.920
21304220;BBQ short ribs with sauce;1;100.000;medium rib;100.000;100.000;100.000;.06375;.00000;.00459;.00000;.00000;.00000;.00459;.00000;.00000;.93534;.00000;.00000;.00057;2.805.408;376.345;.00000;10.761.000;243.780
21304220;BBQ short ribs with sauce;2;100.000;large rib;100.000;100.000;100.000;.08750;.00000;.00630;.00000;.00000;.00000;.00630;.00000;.00000;128.380;.00000;.00000;.00078;3.850.560;516.552;.00000;14.770.000;334.600
21304220;BBQ short ribs with sauce;2;100.000;small rib;100.000;100.000;100.000;.02750;.00000;.00198;.00000;.00000;.00000;.00198;.00000;.00000;.40348;.00000;.00000;.00024;1.210.176;162.345;.00000;4.642.000;105.160
21401110;Roast beef (eat lean & fat);1;100.000;medium slice;100.000;.50000;.50000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;134.988;.00000;.00000;.00000;3.683.232;.00000;.00000;11.172.000;287.280
21401110;Roast beef (eat lean & fat);2;100.000;thick slice;100.000;.50000;.50000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;202.482;.00000;.00000;.00000;5.524.848;.00000;.00000;16.758.000;430.920
21401110;Roast beef (eat lean & fat);2;100.000;thin slice;100.000;100.000;100.000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.67494;.00000;.00000;.00000;1.841.616;.00000;.00000;5.586.000;143.640
21401110;Roast beef (eat lean & fat);2;400.000;ounces after cooking;400.000;100.000;.25000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;364.468;.00000;.00000;.00000;9.944.726;.00000;.00000;30.164.400;775.656
21401120;Roast beef (eat lean only);1;100.000;medium slice;100.000;.50000;.50000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;148.134;.00000;.00000;.00000;637.686;.00000;.00000;8.274.000;136.080
21401120;Roast beef (eat lean only);2;100.000;thick slice;100.000;.50000;.50000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;222.201;.00000;.00000;.00000;956.529;.00000;.00000;12.411.000;204.120
21401120;Roast beef (eat lean only);2;100.000;thin slice;100.000;100.000;100.000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.74067;.00000;.00000;.00000;318.843;.00000;.00000;4.137.000;.68040
21401120;Roast beef (eat lean only);2;400.000;ounces after cooking;400.000;100.000;.25000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;400.000;.00000;.00000;.00000;1.721.752;.00000;.00000;22.339.800;367.416
21417120;Beef brisket;1;100.000;"medium slice, 1/4 "" thick";100.000;.50000;.50000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;144.480;.00000;.00000;.00000;953.316;.00000;.00000;9.660.000;173.460
21417120;Beef brisket;2;100.000;thick slice;100.000;.50000;.50000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;216.720;.00000;.00000;.00000;1.429.974;.00000;.00000;14.490.000;260.190
21417120;Beef brisket;2;100.000;thin slice;100.000;100.000;100.000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.72240;.00000;.00000;.00000;476.658;.00000;.00000;4.830.000;.86730
21417120;Beef brisket;2;400.000;ounces after cooking;400.000;100.000;.25000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;400.000;.00000;.00000;.00000;2.088.216;.00000;.00000;21.160.000;379.960
21501000;Ground beef (75% lean, regular);1;100.000;medium patty (4 per pound);100.000;.50000;.50000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;269.110;.00000;.00000;.00000;7.907.040;.00000;.00000;23.460.000;613.700
21501000;Ground beef (75% lean, regular);2;100.000;ounce after cooking;100.000;100.000;100.000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.88648;.00000;.00000;.00000;2.604.672;.00000;.00000;7.728.000;202.160
21501000;Ground beef (75% lean, regular);2;100.000;ounce raw (cooked yield);100.000;100.000;100.000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.66486;.00000;.00000;.00000;1.953.504;.00000;.00000;5.796.000;151.620
21501000;Ground beef (75% lean, regular);2;100.000;large patty (3 per pound);100.000;.50000;.50000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;357.758;.00000;.00000;.00000;10.511.712;.00000;.00000;31.188.000;815.860
21501000;Ground beef (75% lean, regular);2;100.000;medium meatball;100.000;100.000;100.000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.88648;.00000;.00000;.00000;2.604.672;.00000;.00000;7.728.000;202.160
21501000;Ground beef (75% lean, regular);2;100.000;small patty (5 per pound);100.000;.50000;.50000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;215.288;.00000;.00000;.00000;6.325.632;.00000;.00000;18.768.000;490.960
21501200;Ground beef (80% lean);1;100.000;medium patty (4 per pound);100.000;.50000;.50000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;281.688;.00000;.00000;.00000;7.391.736;.00000;.00000;23.672.000;588.720
13160410;Low fat ice cream;1;100.000;cup;100.000;.25000;.25000;.72199;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.35894;.23290;.00000;.00000;.00000;1.161.486;17.170.839;.00000;22.879.000;.82200
13210250;Diet pudding (instant or canned);1;.50000;cup (4 fl oz);.50000;.25000;.50000;.49010;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.44980;.00000;.00000;.00000;.00087;1.002.690;2.858.916;.00000;10.530.000;.75400
13210280;Pudding (instant or canned);1;.50000;cup (4 fl oz);.50000;.25000;.50000;.24665;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.45023;.00000;.00000;.00000;.00000;1.900.341;5.778.004;.00000;13.311.000;134.415
13220220;Pudding, no sugar added;1;.50000;cup (4 fl oz);.50000;.25000;.50000;.54125;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.47375;.00000;.00000;.00000;.00625;172.125;.00000;.00000;8.125.000;115.250
13411000;White sauce (cream sauce);1;.25000;cup;.25000;.25000;100.000;.23438;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.24000;.00000;.00000;.00000;.00000;5.813.437;.00000;.00000;9.062.500;171.250
13412000;Milk gravy;1;.25000;cup;.25000;.25000;100.000;.19500;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.24938;.00000;.00000;.00000;.00000;5.654.250;.00000;.00000;8.812.500;277.500
14104010;Cheese (cheddar, Swiss);1;100.000;slice (slice = 1 oz);100.000;.50000;.50000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.66679;.00000;.00000;.00000;.00000;8.335.751;.00000;.00000;11.425.050;597.902
14640100;Grilled cheese sandwich;1;100.000;sandwich;100.000;.50000;.50000;203.600;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.49000;.00000;.00000;.00000;.27000;12.597.400;822.000;.00000;29.000.000;597.800
7258;Turkey lunch meat, fat free;1;100.000;ounce;.50000;100.000;100.000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.98840;.00000;.00000;.00000;.00000;.00000;.00000;2.856.000;.06552
92101000;Coffee;2;100.000;fast food (16 fl oz order);100.000;.50000;.50000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;1.420.000;.00000
92101900;Latte;1;100.000;medium (14 fl oz order);100.000;.50000;.50000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;107.304;.00000;.00000;.00000;.00000;4.531.248;.00000;.00000;14.280.000;330.480
92101900;Latte;2;100.000;cup;100.000;.50000;.50000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.53652;.00000;.00000;.00000;.00000;2.265.624;.00000;.00000;7.140.000;165.240
92101900;Latte;2;100.000;large (17 fl oz order);100.000;.50000;.50000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;127.555;.00000;.00000;.00000;.00000;5.386.410;.00000;.00000;16.975.000;392.850
92101900;Latte;2;100.000;small (11 fl oz order);100.000;.50000;.50000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.80478;.00000;.00000;.00000;.00000;3.398.436;.00000;.00000;10.710.000;247.860
92161000;Cappuccino;1;100.000;medium (17 fl oz order);100.000;.50000;.50000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;101.088;.00000;.00000;.00000;.00000;7.037.766;.00000;.00000;16.038.000;456.840
92161000;Cappuccino;2;100.000;large (20 fl oz order);100.000;.50000;.50000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;120.224;.00000;.00000;.00000;.00000;8.370.018;.00000;.00000;19.074.000;543.320
92161000;Cappuccino;2;100.000;mug (8 fl oz order);100.000;.50000;.50000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.49920;.00000;.00000;.00000;.00000;3.475.440;.00000;.00000;7.920.000;225.600
92161000;Cappuccino;2;100.000;small (13 fl oz order);100.000;.50000;.50000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.75920;.00000;.00000;.00000;.00000;5.285.565;.00000;.00000;12.045.000;343.100
7259;Turkey breast lunch meat, fat free;1;100.000;ounce;100.000;100.000;100.000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.98840;.00000;.00000;.00000;.00000;.00000;.00000;2.352.000;.05740
16126;Tofu, firm;1;.25000;cup;.25000;.25000;100.000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.99981;.00000;.00000;.00000;.00000;.00000;4.410.000;.54369
16126;Tofu, firm;2;.25000;block (3 oz);100.000;.25000;100.000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;128.547;.00000;.00000;.00000;.00000;.00000;5.670.000;.69903
16129;Fried tofu;1;.25000;cup;.25000;.25000;100.000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.98394;.00000;165.609;.00000;.00000;.00000;16.802.000;180.916
16129;Fried tofu;2;100.000;piece;100.000;100.000;100.000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.20631;.00000;.34724;.00000;.00000;.00000;3.523.000;.37934
23559;Ground beef (95% lean);1;100.000;medium patty (4 per pound);100.000;.50000;.50000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;360.060;.00000;.00000;.00000;.00000;.00000;.00000;16.728.000;275.196
23559;Ground beef (95% lean);2;100.000;ounce after cooking;100.000;100.000;100.000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.98840;.00000;.00000;.00000;.00000;.00000;.00000;4.592.000;.75544
23559;Ground beef (95% lean);2;100.000;ounce raw (cooked yield);100.000;100.000;100.000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.91780;.00000;.00000;.00000;.00000;.00000;.00000;4.264.000;.70148
23559;Ground beef (95% lean);2;100.000;large patty (3 per pound);100.000;.50000;.50000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;473.020;.00000;.00000;.00000;.00000;.00000;.00000;21.976.000;361.532
23559;Ground beef (95% lean);2;100.000;medium meatball;100.000;100.000;100.000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.98840;.00000;.00000;.00000;.00000;.00000;.00000;4.592.000;.75544
23559;Ground beef (95% lean);2;100.000;small patty (5 per pound);100.000;.50000;.50000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;285.930;.00000;.00000;.00000;.00000;.00000;.00000;13.284.000;218.538
23564;Ground beef (90% lean);1;100.000;medium patty (4 per pound);100.000;.50000;.50000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;343.827;.00000;.00000;.00000;1.374.813;.00000;.00000;20.196.000;417.582
